"name","gender","ethnicity","isomerism","orientation","disability","year","domain","manwhitecisable","manwhitecis","manwhite","minoritized","poc"
"Bebe Moratti","man","white","cis",NA,"nondisabled",2019,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"Reem Acra","woman","middleeast","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Rejina Pyo","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Erin Beatty","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Richard Malone","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Richard Quinn","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Rick Owens","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Robert Rodriguez","man","latinx","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Roberto Cavalli","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Alessandro Dell’Acqua","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Laura Mulleavy","woman","white","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Kate Mulleavy","woman","white","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Rok Hwang","man","asian","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Roksanda Ilincic","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Roland Mouret","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Anna Plunkett","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Luke Sales","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Amir Slama","man","white","cis","straight","nondisabled",NA,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Rosetta Getty","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Rosie Assoulin","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Eli Azran","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Ryan Lo","man","asian","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Ryan Roche","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Serena Williams","woman","black","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Chitose Abe","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Babi Ahluwalia","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Sachin Ahluwalia","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Anthony Vaccarello","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Barbara Potts","woman","white","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Cathrine Saks","woman","white","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Paul Andrew","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Sandra Mansour","woman","white","cis","straight","nondisabled",NA,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Evelyn Chetrite","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Sandy Liang","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Sara Battaglia","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Monica Paolini","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Sean Monahan","man",NA,"cis",NA,"nondisabled",2019,"fashion",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,2019,"fashion",NA,NA,NA,NA,NA
"Han Chong","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Shaina Mote","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Sharon Wauchob","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Hannah Weiland","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Sid Neigum","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Sander Lak","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Silvia Tcherassi","woman","white","cis","straight","nondisabled",NA,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Daniel Corrigan","man","white","cis",NA,"nondisabled",2019,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"Chelsea Hansford","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Simone Rocha","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Simonetta Ravizza","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Snow Xue Gao","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
NA,NA,NA,NA,NA,NA,NA,"fashion",NA,NA,NA,NA,NA
"Julie de Libran","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Grazia Malagoli","man","white","cis",NA,"nondisabled",2019,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"St. John",NA,NA,NA,NA,NA,2019,"fashion",NA,NA,NA,NA,NA
"Stella Jean","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Stella McCartney","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Suzanne Rae","woman","asian","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Max Pearmain","man","white","cis",NA,"nondisabled",2019,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"Anthony Symonds","man","white","cis",NA,"nondisabled",2019,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"Tadashi Shoji","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Adrian Runhof","man","white","cis","lgb","nondisabled",NA,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Johnny Talbot","man","white","cis",NA,"nondisabled",NA,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"Tanya Taylor","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Telfar Clemens","man","black","cis","lgb","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Alice Temperley","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Christina Hutson","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Swaim Hutson","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Gilda Ambrosio","woman","white","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Giorgia Tordini","woman","white","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Greg Chait","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Emily Current","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Meritt Elliott","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Ashley Olsen","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Mary-Kate Olsen","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Francesco Fucci","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Thom Browne","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Angela Donhauser","woman","white",NA,NA,NA,2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Gabriel Asfour","man","white",NA,NA,NA,2019,"fashion",NA,NA,TRUE,NA,FALSE
"Adi Gil","woman","white",NA,NA,NA,2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Amy Smilovic","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
NA,NA,NA,NA,NA,NA,2019,"fashion",NA,NA,NA,NA,NA
"Yasuko Furuta","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Tom Ford","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Ryan Lobo","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Ramon Martin","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Tommy Hilfiger","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Tomo Koizumi","man","asian","cis","lgb","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Tory Burch","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Tory Burch","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Natalie Ratabesi","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Trina Turk","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Michelle Robinson","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Tsumori Chisato","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Ulla Johnson","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Jun Takahashi","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Ben Taverniti","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Valentin Yudashkin","man","white","cis","straight","nondisabled",NA,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Pierpaolo Piccioli","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Vanessa Bruno","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Patric DiCaprio","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Bryn Taubensee","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Claire Sullivan","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Vera Wang","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Veronica Miele Beard","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Veronica Swanson Beard","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Véronique Leroy","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Donatella Versace","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Demna Gvasalia","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Paul Cupo","man","white","cis",NA,"nondisabled",2019,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"Victor Glemaud","man","black","cis","lgb","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Victoria Beckham","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Victoria Feldman","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Tomas Berzins","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Caroline Belhumeur","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Vivetta Ponti","woman","white","cis",NA,"nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Vivienne Westwood","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Grace Wales Bonner","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Winnie Beattie","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Dami Kwon","woman","asian","cis",NA,NA,2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Jessica Jung","woman","asian","cis",NA,NA,2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Wendy Nichol","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Whistles",NA,NA,NA,NA,NA,2019,"fashion",NA,NA,NA,NA,NA
"Whitney Pozgay","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Andrea Cane","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Yohji Yamamoto","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Yohji Yamamoto","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Glenn Martens","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Yajun Melody Lin","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Yang Li","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Yeohlee Teng","woman","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Yigal Azrouël","man","middleeast","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Yohji Yamamoto","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Zac Posen","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Zac Posen","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Zadig & Voltaire","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Marco Zanini","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Maria Cornejo","woman","latinx","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Nicky Zimmermann","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Zoë Jordan","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Zuhair Murad","man","middleeast","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Phillip Lim","man","asian","cis","lgb","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Scott Morrison","man","white","cis","straight","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Stella Ishii","woman","asian","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Albino Teodoro","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Andrea Lieberman","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Natalia Alaverdian","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Tuomas Merikoski","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Adam Lippes","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Adam Selman","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Hanako Maeda","woman","asian","cis",NA,"nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Simon Holloway","man","white","cis","straight","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Albert Kriemler","man","white","cis","straight","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Joe McKenna","man","white","cis",NA,"nondisabled",2019,"fashion",TRUE,TRUE,TRUE,NA,FALSE
"Alberta Ferretti","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Alejandra Alonso Rojas","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Alena Akhmadullina","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Alexa Chung","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Sarah Burton","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Stacey Bendet","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Joseph Altuzarra","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Andrew Gn","man","asian","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Antonio Berardi","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Antonio Marras","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Starr Hout","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Laura Cramer","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Bessie Corral","woman",NA,"cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,NA
"Oliver Corral","man",NA,"cis","straight","nondisabled",2019,"fashion",NA,NA,NA,NA,NA
"Anthony Melillo","man","white","cis","straight","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Diego Marquez","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Mirko Fontana","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Mark Badgley","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"James Mischka","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Demna Gvasalia","man","white","cis","lgb","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Olivier Rousteing","man","black","cis","lgb","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Barbara Bui","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Mary Lou Ryan","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Deborah Sams","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Batsheva Hay","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
NA,NA,NA,NA,NA,NA,NA,"fashion",NA,NA,NA,NA,NA
"Ornella Muti","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Daniel Lee","man","white","cis","straight","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Kristopher Brock","man","white","cis","straight","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Laura Brock","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Riccardo Tisci","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Raf Simons","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Camilla Freeman-Topper","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Marc Freeman","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Wes Gordon","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Cédric Charlier","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Hussein Chalayan","man","middleeast","cis",NA,"nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Karl Lagerfeld","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Natacha Ramsay-Levi","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Christian Cowan","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Maria Grazia Chiuri","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Christian Siriano","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Christian Wijnants","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Christopher Kane","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Sofía Sanchez de Betak","woman","latinx","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Jane Siskin","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Claudia Li","woman","asian","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Stephanie Danan","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Justin Kern","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Stuart Vevers","man","white","cis","lgb","nondisabled",2018,"fashion",TRUE,TRUE,TRUE,TRUE,FALSE
"Hillary Taymour","woman","white","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Nicole Colovos","woman","white","cis","straight","nondisabled",2019,"fashion",FALSE,FALSE,FALSE,TRUE,FALSE
"Michael Colovos","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
"Carly Cushnie","woman","black","cis","straight","nondisabled",2018,"fashion",FALSE,FALSE,FALSE,TRUE,TRUE
"Lutz Huelle","man","white","cis","straight","nondisabled",2019,"fashion",TRUE,TRUE,TRUE,FALSE,FALSE
